Código de Distrito Completo,Distrito,Nome_Distrito,latitude,longitude,altitude,Código Município Completo
314730310,10,Costas,,,,3147303
314740205,05,Paraopeba,,,,3147402
314760005,05,Passa Quatro,,,,3147600
314760010,10,Pé do Morro,,,,3147600
314760015,15,Pinheirinhos,,,,3147600
314770905,05,Passa Tempo,,,,3147709
314780805,05,Passa Vinte,,,,3147808
314750105,05,Passabém,,,,3147501
314790705,05,Passos,,,,3147907
314795605,05,Patis,,,,3147956
314800405,05,Patos de Minas,,,,3148004
314800410,10,Bom Sucesso de Patos,,,,3148004
314800415,15,Chumbo,,,,3148004
314800420,20,Major Porto,,,,3148004
314800425,25,Pindaíbas,,,,3148004
314800427,27,Pilar,,,,3148004
314800430,30,Santana de Patos,,,,3148004
314810305,05,Patrocínio,,,,3148103
314810310,10,Salitre de Minas,,,,3148103
314810313,13,Santa Luzia dos Barros,,,,3148103
314810315,15,São João da Serra Negra,,,,3148103
314810320,20,Silvano,,,,3148103
314820205,05,Patrocínio do Muriaé,,,,3148202
314830105,05,Paula Cândido,,,,3148301
314830110,10,Airões,,,,3148301
314840005,05,Paulistas,,,,3148400
314850905,05,Pavão,,,,3148509
314860805,05,Peçanha,,,,3148608
314860815,15,Santa Teresa do Bonito,,,,3148608
314870705,05,Pedra Azul,,,,3148707
314870710,10,Araçaji de Minas,,,,3148707
314875605,05,Pedra Bonita,,,,3148756
314880605,05,Pedra do Anta,,,,3148806
314890505,05,Pedra do Indaiá,,,,3148905
314900205,05,Pedra Dourada,,,,3149002
314910105,05,Pedralva,,,,3149101
314915005,05,Pedras de Maria da Cruz,,,,3149150
314915010,10,São Pedro das Tabocas,,,,3149150
314920005,05,Pedrinópolis,,,,3149200
314930905,05,Pedro Leopoldo,,,,3149309
314930910,10,Doutor Lund,,,,3149309
314930915,15,Fidalgo,,,,3149309
314930917,17,Lagoa de Santo Antônio,,,,3149309
314930920,20,Vera Cruz de Minas,,,,3149309
314940805,05,Pedro Teixeira,,,,3149408
314950705,05,Pequeri,,,,3149507
314960605,05,Pequi,,,,3149606
314970505,05,Perdigão,,,,3149705
314980405,05,Perdizes,,,,3149804
314990305,05,Perdões,,,,3149903
314995205,05,Periquito,,,,3149952
314995215,15,Pedra Corrida,,,,3149952
314995220,20,São Sebastião do Baixio,,,,3149952
315000005,05,Pescador,,,,3150000
315010905,05,Piau,,,,3150109
315015805,05,Piedade de Caratinga,,,,3150158
315020805,05,Piedade de Ponte Nova,,,,3150208
315030705,05,Piedade do Rio Grande,,,,3150307
315030720,20,Paraíso da Piedade,,,,3150307
315030725,25,Santo Antônio do Porto,,,,3150307
315040605,05,Piedade dos Gerais,,,,3150406
315050505,05,Pimenta,,,,3150505
315050510,10,Santo Hilário,,,,3150505
315053905,05,Pingo d'Água,,,,3150539
315057005,05,Pintópolis,,,,3150570
315057035,35,Vila Acari,,,,3150570
315060405,05,Piracema,,,,3150604
315070305,05,Pirajuba,,,,3150703
315080205,05,Piranga,,,,3150802
315080210,10,Pinheiros Altos,,,,3150802
315080215,15,Santo Antônio do Pirapetinga,,,,3150802
315080220,20,Santo Antônio dos Quilombolas,,,,3150802
315090105,05,Piranguçu,,,,3150901
315100805,05,Piranguinho,,,,3151008
315100810,10,Olegário Maciel,,,,3151008
315100820,20,Santa Bárbara do Sapucaí,,,,3151008
315110705,05,Pirapetinga,,,,3151107
315110710,10,Caiapó,,,,3151107
315110720,20,Valão Quente,,,,3151107
315120605,05,Pirapora,,,,3151206
315130505,05,Piraúba,,,,3151305
315140405,05,Pitangui,,,,3151404
315150305,05,Piumhi,,,,3151503
315160205,05,Planura,,,,3151602
315170105,05,Poço Fundo,,,,3151701
315170110,10,Paiolinho,,,,3151701
315180005,05,Poços de Caldas,,,,3151800
315190905,05,Pocrane,,,,3151909
315190910,10,Assaraí,,,,3151909
315190915,15,Barra da Figueira,,,,3151909
315200605,05,Pompéu,,,,3152006
315200610,10,Silva Campos,,,,3152006
315210505,05,Ponte Nova,,,,3152105
315210513,13,Rosário do Pontal,,,,3152105
315210515,15,Vau-Açu,,,,3152105
315213105,05,Ponto Chique,,,,3152131
315217005,05,Ponto dos Volantes,,,,3152170
315217020,20,Santana do Araçuaí,,,,3152170
315220405,05,Porteirinha,,,,3152204
315220410,10,Gorutuba,,,,3152204
315220412,12,Mocambinho,,,,3152204
315220414,14,Paciência,,,,3152204
315220416,16,Mulungu de Minas,,,,3152204
315220422,22,Serra Branca de Minas,,,,3152204
315220423,23,Tanque de Porteirinha,,,,3152204
315220425,25,Tocandira,,,,3152204
315230305,05,Porto Firme,,,,3152303
315240205,05,Poté,,,,3152402
315240207,07,Sucanga,,,,3152402
315240210,10,Valão,,,,3152402
315250105,05,Pouso Alegre,,,,3152501
315250110,10,Sao José do Pântano,,,,3152501
315260005,05,Pouso Alto,,,,3152600
315260010,10,Santana do Capivari,,,,3152600
315270905,05,Prados,,,,3152709
315280805,05,Prata,,,,3152808
315280810,10,Jardinésia,,,,3152808
315280815,15,Patrimônio,,,,3152808
315290705,05,Pratápolis,,,,3152907
315300405,05,Pratinha,,,,3153004
315310305,05,Presidente Bernardes,,,,3153103
315320205,05,Presidente Juscelino,,,,3153202
315330105,05,Presidente Kubitschek,,,,3153301
315340005,05,Presidente Olegário,,,,3153400
315340010,10,Galena,,,,3153400
315340020,20,Ponte Firme,,,,3153400
315340030,30,Santiago de Minas,,,,3153400
315360805,05,Prudente de Morais,,,,3153608
315370705,05,Quartel Geral,,,,3153707
315370710,10,Quartel de São João,,,,3153707
315380605,05,Queluzito,,,,3153806
315390505,05,Raposos,,,,3153905
315400205,05,Raul Soares,,,,3154002
315400210,10,Bicuíba,,,,3154002
315400215,15,Santana do Tabuleiro,,,,3154002
315400220,20,São Sebastião do Óculo,,,,3154002
315400225,25,São Vicente da Estrela,,,,3154002
315400235,35,Vermelho Velho,,,,3154002
315410105,05,Recreio,,,,3154101
315410110,10,Angaturama,,,,3154101
315410115,15,Conceição da Boa Vista,,,,3154101
315415005,05,Reduto,,,,3154150
315415020,20,Jaguaraí,,,,3154150
315420005,05,Resende Costa,,,,3154200
315420010,10,Jacarandira,,,,3154200
315430905,05,Resplendor,,,,3154309
315430910,10,Bom Pastor,,,,3154309
315430915,15,Calixto,,,,3154309
315430920,20,Campo Alegre de Minas,,,,3154309
315430925,25,Independência,,,,3154309
315430930,30,Nicolândia,,,,3154309
315440805,05,Ressaquinha,,,,3154408
315440807,07,Canjamba,,,,3154408
315440830,30,Simão Tamm,,,,3154408
315440835,35,Vargem do Amargoso,,,,3154408
315445705,05,Riachinho,,,,3154457
315450705,05,Riacho dos Machados,,,,3154507
315450710,10,Bem-Querer,,,,3154507
315460605,05,Ribeirão das Neves,,,,3154606
315460610,10,Justinópolis,,,,3154606
315470505,05,Ribeirão Vermelho,,,,3154705
315480405,05,Rio Acima,,,,3154804
315490305,05,Rio Casca,,,,3154903
315490310,10,Jurumirim,,,,3154903
315510805,05,Rio do Prado,,,,3155108
315500905,05,Rio Doce,,,,3155009
315520705,05,Rio Espera,,,,3155207
315520710,10,Piranguita,,,,3155207
315520715,15,Rio Melo,,,,3155207
315530605,05,Rio Manso,,,,3155306
315530607,07,Bernardas,,,,3155306
315530610,10,Souza,,,,3155306
315540505,05,Rio Novo,,,,3155405
315550405,05,Rio Paranaíba,,,,3155504
315550410,10,Abaeté dos Mendes,,,,3155504
315560305,05,Rio Pardo de Minas,,,,3155603
315560325,25,Serra Nova,,,,3155603
315570205,05,Rio Piracicaba,,,,3155702
315570210,10,Conceição de Piracicaba,,,,3155702
315570215,15,Padre Pinto,,,,3155702
315580105,05,Rio Pomba,,,,3155801
315590005,05,Rio Preto,,,,3155900
315600705,05,Rio Vermelho,,,,3156007
315600710,10,Pedra Menina,,,,3156007
315610605,05,Ritápolis,,,,3156106
315620505,05,Rochedo de Minas,,,,3156205
315630405,05,Rodeiro,,,,3156304
315640305,05,Romaria,,,,3156403
315645205,05,Rosário da Limeira,,,,3156452
315650205,05,Rubelita,,,,3156502
315650210,10,Amparo do Sítio,,,,3156502
315650215,15,Lagoa de Baixo,,,,3156502
315660105,05,Rubim,,,,3156601
315660110,10,Itapiru,,,,3156601
315670005,05,Sabará,,,,3156700
315670010,10,Carvalho de Brito,,,,3156700
315670015,15,Mestre Caetano,,,,3156700
315670020,20,Ravena,,,,3156700
315680905,05,Sabinópolis,,,,3156809
315680910,10,Euxenita,,,,3156809
315680915,15,Quilombo,,,,3156809
315690805,05,Sacramento,,,,3156908
315690810,10,Desemboque,,,,3156908
315700505,05,Salinas,,,,3157005
315700510,10,Ferreirópolis,,,,3157005
315700525,25,Nova Matrona,,,,3157005
315710405,05,Salto da Divisa,,,,3157104
315720305,05,Santa Bárbara,,,,3157203
315720310,10,Barra Feliz,,,,3157203
315720315,15,Brumal,,,,3157203
315720325,25,Conceição do Rio Acima,,,,3157203
315720330,30,Florália,,,,3157203
315725205,05,Santa Bárbara do Leste,,,,3157252
315727805,05,Santa Bárbara do Monte Verde,,,,3157278
315727820,20,São Sebastião do Barreado,,,,3157278
315730205,05,Santa Bárbara do Tugúrio,,,,3157302
315730210,10,Bom Retiro,,,,3157302
315733605,05,Santa Cruz de Minas,,,,3157336
315737705,05,Santa Cruz de Salinas,,,,3157377
315737710,10,Água Boa de Santa Cruz,,,,3157377
315737725,25,Santo Antônio da Itinga,,,,3157377
315740105,05,Santa Cruz do Escalvado,,,,3157401
315740110,10,São Sebastião do Soberbo,,,,3157401
315740115,15,Zito Soares,,,,3157401
315750005,05,Santa Efigênia de Minas,,,,3157500
315760905,05,Santa Fé de Minas,,,,3157609
315765805,05,Santa Helena de Minas,,,,3157658
315765810,10,Bom Jesus da Vitória,,,,3157658
315770805,05,Santa Juliana,,,,3157708
315770810,10,Zelândia,,,,3157708
315780705,05,Santa Luzia,,,,3157807
315780710,10,São Benedito,,,,3157807
315790605,05,Santa Margarida,,,,3157906
315790610,10,Ribeirão de São Domingos,,,,3157906
315800305,05,Santa Maria de Itabira,,,,3158003
315800310,10,Itauninha,,,,3158003
315810205,05,Santa Maria do Salto,,,,3158102
315820105,05,Santa Maria do Suaçuí,,,,3158201
315820107,07,Brejo de Minas,,,,3158201
315820110,10,Glucínio,,,,3158201
315820120,20,Poaia,,,,3158201
315920905,05,Santa Rita de Caldas,,,,3159209
315920907,07,Pião,,,,3159209
315920910,10,São Bento de Caldas,,,,3159209
315940705,05,Santa Rita de Ibitipoca,,,,3159407
315940710,10,Bom Jesus do Vermelho,,,,3159407
315940715,15,Paraíso Garcia,,,,3159407
315930805,05,Santa Rita de Jacutinga,,,,3159308
315930810,10,Itaboca,,,,3159308
315935705,05,Santa Rita de Minas,,,,3159357
315950605,05,Santa Rita do Itueto,,,,3159506
315950607,07,Alto Pião,,,,3159506
315950610,10,São José do Itueto,,,,3159506
315960505,05,Santa Rita do Sapucaí,,,,3159605
315970405,05,Santa Rosa da Serra,,,,3159704
315980305,05,Santa Vitória,,,,3159803
315980310,10,Chaveslândia,,,,3159803
315980315,15,Perdilândia,,,,3159803
315830005,05,Santana da Vargem,,,,3158300
315840905,05,Santana de Cataguases,,,,3158409
315850805,05,Santana de Pirapama,,,,3158508
315850810,10,Fechados,,,,3158508
315860705,05,Santana do Deserto,,,,3158607
315870605,05,Santana do Garambéu,,,,3158706
315880505,05,Santana do Jacaré,,,,3158805
315890405,05,Santana do Manhuaçu,,,,3158904
315890410,10,Santa Filomena,,,,3158904
315895305,05,Santana do Paraíso,,,,3158953
315900105,05,Santana do Riacho,,,,3159001
315900110,10,Serra do Cipó,,,,3159001
315910005,05,Santana dos Montes,,,,3159100
315910010,10,Joselândia,,,,3159100
315990205,05,Santo Antônio do Amparo,,,,3159902
315990230,30,São Sebastião da Estrela,,,,3159902
316000905,05,Santo Antônio do Aventureiro,,,,3160009
316000910,10,São Domingos,,,,3160009
316010805,05,Santo Antônio do Grama,,,,3160108
316020705,05,Santo Antônio do Itambé,,,,3160207
316030605,05,Santo Antônio do Jacinto,,,,3160306
316030610,10,Catajás,,,,3160306
316040505,05,Santo Antônio do Monte,,,,3160405
316040525,25,São José das Rosas,,,,3160405
316045405,05,Santo Antônio do Retiro,,,,3160454
316050405,05,Santo Antônio do Rio Abaixo,,,,3160504
316060305,05,Santo Hipólito,,,,3160603
316060310,10,Senhora da Glória,,,,3160603
316060320,20,Valo Fundo,,,,3160603
316070205,05,Santos Dumont,,,,3160702
316070210,10,Conceição do Formoso,,,,3160702
316070215,15,Dores do Paraibuna,,,,3160702
316070217,17,Mantiqueira,,,,3160702
316070220,20,São João da Serra,,,,3160702
316080105,05,São Bento Abade,,,,3160801
316090005,05,São Brás do Suaçuí,,,,3160900
316095905,05,São Domingos das Dores,,,,3160959
316100705,05,São Domingos do Prata,,,,3161007
316100710,10,Cônego João Pio,,,,3161007
316100715,15,Ilhéus do Prata,,,,3161007
316100720,20,Juiraçu,,,,3161007
316100725,25,Santana do Alfié,,,,3161007
316100730,30,Vargem Linda,,,,3161007
316105605,05,São Félix de Minas,,,,3161056
316110605,05,São Francisco,,,,3161106
316110612,12,Lapa do Espírito Santo,,,,3161106
316110615,15,Morro,,,,3161106
316110618,18,Retiro,,,,3161106
316110630,30,Santa Isabel de Minas,,,,3161106
316110635,35,Santana de São Francisco,,,,3161106
316110640,40,Travessão de Minas,,,,3161106
316120505,05,São Francisco de Paula,,,,3161205
316130405,05,São Francisco de Sales,,,,3161304
316140305,05,São Francisco do Glória,,,,3161403
316150205,05,São Geraldo,,,,3161502
316150210,10,Monte Celeste,,,,3161502
316160105,05,São Geraldo da Piedade,,,,3161601
316160110,10,Vinhático,,,,3161601
316165005,05,São Geraldo do Baixio,,,,3161650
316165015,15,Conceição das Laranjeiras,,,,3161650
316170005,05,São Gonçalo do Abaeté,,,,3161700
316170010,10,Canoeiros,,,,3161700
316180905,05,São Gonçalo do Pará,,,,3161809
316190805,05,São Gonçalo do Rio Abaixo,,,,3161908
312550705,05,São Gonçalo do Rio Preto,,,,3125507
316200505,05,São Gonçalo do Sapucaí,,,,3162005
316200510,10,Ferreiras,,,,3162005
316200515,15,Ribeiros,,,,3162005
316210405,05,São Gotardo,,,,3162104
316210407,07,Abaeté dos Venâncios,,,,3162104
316210410,10,Funchal,,,,3162104
316210415,15,Guarda dos Ferreiros,,,,3162104
316210420,20,São José da Bela Vista,,,,3162104
316220305,05,São João Batista do Glória,,,,3162203
316225205,05,São João da Lagoa,,,,3162252
316225220,20,São Roberto de Minas,,,,3162252
316230205,05,São João da Mata,,,,3162302
316240105,05,São João da Ponte,,,,3162401
316240110,10,Condado do Norte,,,,3162401
316240120,20,Olímpio Campos,,,,3162401
316240125,25,Santo Antônio da Boa Vista,,,,3162401
316240130,30,Simão Campos,,,,3162401
316245005,05,São João das Missões,,,,3162450
316245010,10,Rancharia e Tenda,,,,3162450
316245015,15,Brejo Mata Fome,,,,3162450
316245020,20,Sumaré I,,,,3162450
316250005,05,São João del Rei,,,,3162500
316250010,10,Arcângelo,,,,3162500
316250015,15,São Gonçalo do Amarante,,,,3162500
316250020,20,Emboabas,,,,3162500
316250025,25,Rio das Mortes,,,,3162500
316250030,30,São Sebastião da Vitória,,,,3162500
316255905,05,São João do Manhuaçu,,,,3162559
316255910,10,Pontões do São João do Manhuaçu,,,,3162559
316257505,05,São João do Manteninha,,,,3162575
316260905,05,São João do Oriente,,,,3162609
316260930,30,Santa Maria do Baixio,,,,3162609
316265805,05,São João do Pacuí,,,,3162658
316265820,20,Santa da Pedra,,,,3162658
316270805,05,São João do Paraíso,,,,3162708
316270820,20,Boa Sorte do Paraíso,,,,3162708
316270825,25,Mandacaru do Paraíso,,,,3162708
316270830,30,Barrinha do Paraíso,,,,3162708
316280705,05,São João Evangelista,,,,3162807
316280707,07,Bom Jesus da Canabrava,,,,3162807
316280710,10,Nelson de Sena,,,,3162807
316280715,15,São Geraldo do Baguari,,,,3162807
316290605,05,São João Nepomuceno,,,,3162906
316290610,10,Carlos Alves,,,,3162906
316290615,15,Ituí,,,,3162906
316290620,20,Roça Grande,,,,3162906
316290625,25,Taruaçu,,,,3162906
316292205,05,São Joaquim de Bicas,,,,3162922
316294805,05,São José da Barra,,,,3162948
316295505,05,São José da Lapa,,,,3162955
316300305,05,São José da Safira,,,,3163003
316310205,05,São José da Varginha,,,,3163102
316320105,05,São José do Alegre,,,,3163201
316330005,05,São José do Divino,,,,3163300
316340905,05,São José do Goiabal,,,,3163409
316350805,05,São José do Jacuri,,,,3163508
316360705,05,São José do Mantimento,,,,3163607
316370605,05,São Lourenço,,,,3163706
316380505,05,São Miguel do Anta,,,,3163805
316390405,05,São Pedro da União,,,,3163904
316390410,10,Biguatinga,,,,3163904
316410005,05,São Pedro do Suaçuí,,,,3164100
316410010,10,Córrego Dantas do Suaçuí,,,,3164100
316400105,05,São Pedro dos Ferros,,,,3164001
316400110,10,Águas Férreas,,,,3164001
316420905,05,São Romão,,,,3164209
316420915,15,Ribanceira,,,,3164209
316430805,05,São Roque de Minas,,,,3164308
316430810,10,São José do Barreiro,,,,3164308
316430815,15,Serra da Canastra,,,,3164308
316440705,05,São Sebastião da Bela Vista,,,,3164407
316443105,05,São Sebastião da Vargem Alegre,,,,3164431
316447205,05,São Sebastião do Anta,,,,3164472
316450605,05,São Sebastião do Maranhão,,,,3164506
316450610,10,Mãe dos Homens,,,,3164506
316450615,15,Santo Antônio dos Araújos,,,,3164506
316460505,05,São Sebastião do Oeste,,,,3164605
316470405,05,São Sebastião do Paraíso,,,,3164704
316470410,10,Guardinha,,,,3164704
316480305,05,São Sebastião do Rio Preto,,,,3164803
316490205,05,São Sebastião do Rio Verde,,,,3164902
316520605,05,São Thomé das Letras,,,,3165206
316500805,05,São Tiago,,,,3165008
316500810,10,Mercês de Água Limpa,,,,3165008
316510705,05,São Tomás de Aquino,,,,3165107
316530505,05,São Vicente de Minas,,,,3165305
316540405,05,Sapucaí-Mirim,,,,3165404
316550305,05,Sardoá,,,,3165503
316553705,05,Sarzedo,,,,3165537
316556005,05,Sem-Peixe,,,,3165560
316556030,30,São Bartolomeu de Sem Peixe,,,,3165560
316557805,05,Senador Amaral,,,,3165578
316557815,15,Ponte Segura,,,,3165578
316560205,05,Senador Cortes,,,,3165602
316560220,20,Pregos,,,,3165602
316570105,05,Senador Firmino,,,,3165701
316580005,05,Senador José Bento,,,,3165800
316590905,05,Senador Modestino Gonçalves,,,,3165909
316600605,05,Senhora de Oliveira,,,,3166006
316600610,10,Santana de Piraguara,,,,3166006
316600615,15,Prudentes,,,,3166006
316610505,05,Senhora do Porto,,,,3166105
316610530,30,São José do Jacaré,,,,3166105
316620405,05,Senhora dos Remédios,,,,3166204
316620408,08,Japão,,,,3166204
316620410,10,Palmital dos Carvalhos,,,,3166204
316630305,05,Sericita,,,,3166303
316640205,05,Seritinga,,,,3166402
316650105,05,Serra Azul de Minas,,,,3166501
316660005,05,Serra da Saudade,,,,3166600
316680805,05,Serra do Salitre,,,,3166808
316680810,10,Catiara,,,,3166808
316670905,05,Serra dos Aimorés,,,,3166709
316690705,05,Serrania,,,,3166907
316695605,05,Serranópolis de Minas,,,,3166956
316700405,05,Serranos,,,,3167004
316710305,05,Serro,,,,3167103
316710310,10,Deputado Augusto Clementino,,,,3167103
316710315,15,Milho Verde,,,,3167103
316710320,20,Pedro Lessa,,,,3167103
316710325,25,São Gonçalo do Rio das Pedras,,,,3167103
316710330,30,Três Barras da Estrada Real,,,,3167103
316720205,05,Sete Lagoas,,,,3167202
316720210,10,Silva Xavier,,,,3167202
316720215,15,Barreiro de Sete Lagoas,,,,3167202
316555205,05,Setubinha,,,,3165552
316555220,20,Palmeiras do Vale,,,,3165552
316730105,05,Silveirânia,,,,3167301
316740005,05,Silvianópolis,,,,3167400
316750905,05,Simão Pereira,,,,3167509
316760805,05,Simonésia,,,,3167608
316760810,10,Alegria,,,,3167608
316760820,20,São Simão do Rio Preto,,,,3167608
316770705,05,Sobrália,,,,3167707
316770710,10,Plautino Soares,,,,3167707
316780605,05,Soledade de Minas,,,,3167806
316790505,05,Tabuleiro,,,,3167905
316800205,05,Taiobeiras,,,,3168002
316805105,05,Taparuba,,,,3168051
316805110,10,São Sebastião de Três Barras,,,,3168051
316810105,05,Tapira,,,,3168101
316820005,05,Tapiraí,,,,3168200
316820010,10,Altolândia,,,,3168200
316830905,05,Taquaraçu de Minas,,,,3168309
316830910,10,Engenho,,,,3168309
316840805,05,Tarumirim,,,,3168408
316840807,07,Café-Mirim,,,,3168408
316840810,10,São Vicente do Rio Doce,,,,3168408
316840812,12,Taruaçu de Minas,,,,3168408
316840815,15,Vai-Volta,,,,3168408
316840820,20,Dom Carloto,,,,3168408
316840825,25,Bananal de Baixo,,,,3168408
316840830,30,Bananal de Cima,,,,3168408
316850705,05,Teixeiras,,,,3168507
316860605,05,Teófilo Otoni,,,,3168606
316860610,10,Crispim Jacques,,,,3168606
316860620,20,Pedro Versiani,,,,3168606
316860625,25,Topázio,,,,3168606
316860630,30,Mucuri,,,,3168606
316860635,35,Rio Pretinho,,,,3168606
316870505,05,Timóteo,,,,3168705
316870510,10,Cachoeira do Vale,,,,3168705
316880405,05,Tiradentes,,,,3168804
316880412,12,Caixa D'Água da Esperança,,,,3168804
316880415,15,Elvas,,,,3168804
316890305,05,Tiros,,,,3168903
316890310,10,Canastrão,,,,3168903
316900005,05,Tocantins,,,,3169000
316905905,05,Tocos do Moji,,,,3169059
316910905,05,Toledo,,,,3169109
316920805,05,Tombos,,,,3169208
316920807,07,Água Santa de Minas,,,,3169208
316920810,10,Catuné,,,,3169208
316930705,05,Três Corações,,,,3169307
316935605,05,Três Marias,,,,3169356
316935610,10,Andrequicé,,,,3169356
